Name,S&P 500 COMPOSITE - OPENING PRICE,ISHARESCOREEUR (XET) STOXX50 UCITS ETF EUR - OPENING PRICE,SHANGHAI SE A SHARE - OPENING PRICE,ISHARES RUSSELL 2000 ETF - OPENING PRICE,INVESCO QQQ TRUST SERIES 1 - OPENING PRICE,ISHARES CORE FTSE 100 UCITS ETF GBP - OPENING PRICE,INVESCO MSCI JAPAN UCITS ETF ACC - OPENING PRICE,DOW JONES US REAL ESTATE - OPENING PRICE,SECT.SPDR TST.SBI INTER INDS. - OPENING PRICE
Code,S19658(PO),291561(PO),S08435(PO),292398(PO),696044(PO),291580(PO),67434J(PO),T25191(PO),689918(PO)
19/11/18,2730.74,32.375,2808.37,151.68,166.74,698.6,50.094,318.87,71.87
20/11/18,2654.6,31.84,2810.92,147.25,158.37,693.4,49.615,318.46,69.68
21/11/18,2657.74,31.73,2743.37,146.78,161.29,691.9,50.23,315.66,69.91
22/11/18,N/A,31.815,2781.17,N/A,N/A,699.3,49.93,N/A,N/A
23/11/18,2633.36,31.72,2765.18,146.82,159.09,691.7,50.22,315.2,69.35
26/11/18,2649.97,32.105,2702.55,149.32,161.44,696,50.612,316.32,70.27
27/11/18,2663.75,32.215,2707.79,149.18,162,700.8,50.918,315.94,69.91
28/11/18,2691.45,32.23,2696.86,149.2,164.62,700.5,51.064,316.96,70.5
29/11/18,2736.97,32.365,2737.04,151.61,168,701.2,51.002,319.78,71.64
30/11/18,2737.76,32.205,2685.42,151.46,168.38,700.3,51.306,320.7,71.76
3/12/2018,2790.5,32.865,2772.03,154.39,173.1,707.6,52.042,324.12,73.91
4/12/2018,2782.43,32.5,2776.59,153.75,171.38,705.1,50.954,324.49,73.14
5/12/2018,N/A,31.91,2753.8,N/A,N/A,693.4,50.602,N/A,N/A
6/12/2018,2663.51,31.565,2753.81,145.45,162.46,683.1,50,318.41,68.96
7/12/2018,2691.26,31.12,2732.36,147.14,166.13,671,49.778,327.25,69.7
10/12/2018,2630.86,30.885,2711.2,144.27,161.11,672.3,49.071,323.78,67.96
11/12/2018,2664.44,30.805,2708.97,145.68,165.66,673.6,48.727,322.76,69.3
12/12/2018,2658.23,31.095,2731.12,144.88,166.06,679.9,49.714,322.92,68.7
13/12/18,2658.7,31.685,2730.07,145.24,166.06,680.9,49.909,316.38,68.7
14/12/18,2629.68,31.29,2751.15,141.73,163.19,673.5,49.122,317.06,67.26
17/12/18,2590.75,31.275,2709.21,139.67,160.41,674.6,49.27,317.45,66.88
18/12/18,2559.9,30.985,2705.41,138.26,158.67,665.7,48.849,307.35,66.63
19/12/18,2547.05,30.92,2700.24,136.8,158.24,662,48.395,308.46,66.2
20/12/18,2496.77,30.54,2664.37,133.63,154.16,658.7,47.306,304.55,64.6
21/12/18,2465.38,30.27,2645.53,132.38,153.06,663.5,46.444,300.61,63.61
24/12/18,2400.56,N/A,2624.81,127.73,146.14,659.5,N/A,295.81,61.67
25/12/18,N/A,N/A,2621.86,N/A,N/A,N/A,N/A,N/A,N/A
26/12/18,2363.12,N/A,2618.95,126.28,145.12,N/A,N/A,286.36,60.58
27/12/18,2442.5,30.315,2646.85,130.27,150.57,656.5,46.921,294.03,62.22
28/12/18,2498.77,30.005,2600.61,132.48,154.01,656.7,46.715,297.09,64.17
31/12/18,2498.94,N/A,N/A,133.72,154.47,666.7,N/A,296.16,64.15
1/1/2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2/1/2019,2476.96,30.125,2615.56,132.17,150.99,654.7,46.321,293.18,63.46
3/1/2019,2491.92,30.165,2577.68,133.91,152.6,661,47.372,289.39,64.29
4/1/2019,2474.33,30.34,2561.18,133.92,152.18,666.9,47.649,292.95,63.69
7/1/2019,2535.61,30.985,2647.847,137.26,156.54,677.6,48.861,295.64,65.42
8/1/2019,2568.11,30.87,2649.47,140.8,159.56,672,48.746,298.79,66.58
9/1/2019,2580,31.26,2655.93,142.22,160.15,683.3,49.009,303.46,66.84
10/1/2019,2573.51,31,2663.71,142.06,159.59,680.1,48.546,302.36,66.79
11/1/2019,2588.11,31.275,2659.2,143.01,160.32,688,48.958,306.68,67.48
14/01/19,2580.31,31.02,2673.66,142.82,159.32,679.2,48.508,307.12,67.37
15/01/19,2585.1,31.315,2656.92,142.65,159.97,681.5,49.427,307.22,67.8
16/01/19,2614.75,31.28,2690.14,143.68,162.63,682.4,49.782,309.68,67.74
17/01/19,2609.28,31.05,2694.9,143.99,161.84,675,49.387,311.37,67.44
18/01/19,2651.27,31.39,2688.76,146.6,164.84,679.3,49.975,314.11,69.48
21/01/19,N/A,31.755,2721.63,N/A,N/A,688.9,50.14,N/A,N/A
22/01/19,2657.88,31.59,2732.75,146.46,164.05,685.7,50,314.31,69.59
23/01/19,2643.48,31.435,2696.65,145.32,162.77,679.4,49.543,313.85,69.19
24/01/19,2638.84,31.605,2706.54,144.43,162.66,676.7,49.603,313.64,69.09
25/01/19,2657.44,31.95,2718.74,146.62,164.48,673.9,50.296,315.52,69.85
28/01/19,2644.97,31.96,2739.19,145.96,163.03,671.9,49.875,317.65,69.07
29/01/19,2644.89,31.845,2714.65,146.71,163.2,669.6,49.676,321.47,69.7
30/01/19,2653.62,32.045,2706.7,146.98,163.39,679.6,49.852,323.82,71.09
31/01/19,2685.49,32.21,2703.16,147.61,166.65,687.9,50.188,325.88,71.59
1/2/2019,2702.32,32.18,2720.46,149.35,167.37,690,50.2,329.94,71.98
4/2/2019,2706.49,32.28,N/A,149.41,167.51,693.4,50.222,327.07,71.98
5/2/2019,2728.34,32.2,N/A,151.01,169.75,697.5,50.284,329.27,72.93
6/2/2019,2735.05,32.61,N/A,151.04,171.06,708,50.34,331.2,73.32
7/2/2019,2717.53,32.555,N/A,149.92,169.03,707.6,50.084,328.68,72.99
8/2/2019,2692.36,32.05,N/A,149.06,166.73,700.4,49.271,331.12,72.5
11/2/2019,2712.4,32.05,2736.53,150.29,169.14,702.5,49.345,332.02,73.28
12/2/2019,2722.61,32.435,2779.37,151.92,169.59,707.7,50.294,333.36,74.02
13/02/19,2750.3,32.54,2800.85,153.42,171.62,707.4,50.602,330.2,74.87
14/02/19,2743.5,32.635,2843.85,152.58,170.38,714.4,50.802,332.83,74.61
15/02/19,2760.24,32.17,2840.95,154.78,172.51,711.8,50.492,334.6,75.15
18/02/19,N/A,32.815,2827.37,N/A,N/A,716.6,51.142,N/A,N/A
19/02/19,2769.28,32.81,2889.89,155.55,171.39,714.4,51.182,335.03,75.46
20/02/19,2779.05,32.84,2891.53,156.66,172.43,712.6,51.162,334.81,75.63
21/02/19,2780.24,33.055,2890.35,157.13,171.77,716.7,51.172,332.14,75.84
22/02/19,2780.67,33.01,2879.34,157.27,171.98,713.3,51.026,333.58,75.98
25/02/19,2804.35,33.295,2972.62,159.08,174.2,715.1,51.574,335.63,77
26/02/19,2792.36,33.07,3109.5,158.01,173.04,709.7,51.332,333.41,76.31
27/02/19,2787.5,33.16,3078.99,156.49,172.92,707.2,51.282,331.04,76.17
28/02/19,2788.11,33.14,3089.61,157.09,173.04,703.9,50.578,330.57,76.61
1/3/2019,2798.22,33.575,3094.23,157.95,174.41,707.4,50.71,331.7,76.91
4/3/2019,2814.37,33.675,3158.76,158.54,175.37,708.4,51,331.75,76.77
5/3/2019,2794.41,33.6,3162.83,156.94,174.52,709.3,50.996,331.94,76.11
6/3/2019,2790.27,33.65,3205.27,156.02,174.68,713.4,50.878,332.94,75.47
7/3/2019,2766.53,33.6,3250.62,153.02,173.09,713,50.402,331.75,74.68
8/3/2019,2730.79,33.275,3182.09,150.84,169.51,708.6,50.246,330.21,73.71
11/3/2019,2747.61,33.395,3109.58,152.11,171.86,712.3,50.49,332.1,73.21
12/3/2019,2787.34,33.595,3193.42,154.4,175.17,710.5,51.006,336.53,74.8
13/03/19,2799.78,33.43,3207.32,154.92,176.6,711.5,50.548,337.95,74.55
14/03/19,2810.38,33.725,3156.266,154.9,177.115,707,50.27,338.8,74.92
15/03/19,2810.79,33.885,3142.976,154.53,177.43,712,50.542,339.18,74.34
18/03/19,2822.61,34.285,3171.14,155.06,177.95,714.8,50.89,338.47,73.88
19/03/19,2840.76,34.37,3246.81,156.48,179.16,720,50.894,336.6,74.96
20/03/19,2831.34,34.405,3230.33,154.54,179.06,721,50.804,335.68,74.25
21/03/19,2819.72,34.135,3240.77,152.73,179.24,721.9,50.604,335.37,73.71
22/03/19,2844.52,34.215,3247.64,154.2,181.76,725.7,51.072,342.18,74.22
25/03/19,2796.01,33.365,3203.63,149.48,177.92,707.2,50.584,339.97,72.97
26/03/19,2812.66,33.455,3202.35,151.47,179.58,710,51.55,340.77,73.64
27/03/19,2819.72,33.695,3154.91,151.71,179.27,712.6,51.942,342.84,73.63
28/03/19,2809.4,33.705,3152.32,151.79,178.36,711.5,51.514,341.52,73.9
29/03/19,2828.27,33.9,3142.75,153.68,179.63,717.9,51.672,344.35,74.72
1/4/2019,2848.63,34.25,3259.11,154.29,181.42,721.1,52.008,343.73,75.72
2/4/2019,2868.24,34.37,3334.14,154.87,182.23,725.7,51.928,343.47,76.62
3/4/2019,2876.09,34.725,3308.83,155.74,183.74,730.6,52.226,345.57,76.86
4/4/2019,2873.99,34.825,3386.94,155.28,183.81,730.2,52,345.5,76.28
5/4/2019,2884.16,34.96,N/A,156.3,184.3,733.6,52.15,344.49,77.08
8/4/2019,2888.46,34.92,3426.43,156.85,184.37,736.6,52.148,346.58,76.43
9/4/2019,2886.58,34.78,3394.02,156.46,184.5,734.9,51.94,345.09,76.15
10/4/2019,2881.37,34.745,3377.508,155.48,184.75,734.7,51.81,344.19,75.7
11/4/2019,2891.92,34.82,3395.29,157.52,185.77,735.1,51.584,346.59,75.64
12/4/2019,2900.86,34.82,3335.86,158.13,185.86,735.5,51.252,345.8,77.01
15/04/19,2908.32,35.05,3386.85,157.95,185.81,738.1,51.728,347.81,77.17
16/04/19,2912.26,35.075,3314.36,157.71,186.51,737.9,51.784,346.03,77.11
17/04/19,2916.04,35.16,3404.3,158.09,187.75,738.3,51.898,339.59,77.78
18/04/19,2904.81,35.305,3415.75,156.11,187.48,739.1,51.638,335.21,77.74
19/04/19,N/A,N/A,3404.24,N/A,N/A,N/A,N/A,N/A,N/A
22/04/19,2898.78,N/A,3433.99,155.31,186.54,N/A,N/A,337.15,78.01
23/04/19,2909.99,35.54,3364.15,155.37,188.37,742.5,52.016,335.21,78.3
24/04/19,2934,35.535,3355.44,157.62,190.44,744.5,51.898,339.11,78.75
25/04/19,2928.99,35.53,3341.77,157.33,191.15,740,52.344,339.71,77.64
26/04/19,2925.81,35.545,3255.34,156.96,190.2,735.4,52.382,341.02,76.98
29/04/19,2940.58,35.61,3236.91,158.62,190.62,737.7,52.794,342.41,77.52
30/04/19,2937.14,35.66,3197.06,159.15,189.48,738.3,52.622,339.32,78.02
1/5/2019,2952.33,N/A,N/A,158.67,190.76,737.5,N/A,342.84,78.25
2/5/2019,2922.16,35.79,N/A,156.64,188.88,730.2,52.43,343.45,77.31
3/5/2019,2929.21,35.65,N/A,158.31,189.69,731.3,52.506,343.74,77.73
6/5/2019,2908.89,35.24,3125.83,158.18,187.1,N/A,52.01,343.62,76.76
7/5/2019,2913.03,35.44,3052.18,159.31,187.86,728.2,52.298,343.15,76.7
8/5/2019,2879.61,34.875,3008.95,157.26,185.68,720.1,51.41,338.69,75.94
9/5/2019,2859.84,34.715,3006.97,155.52,183.76,717.5,50.804,337.4,75.28
10/5/2019,2863.1,34.715,3014.353,155.59,184.06,720.2,50.86,338.82,75.47
13/05/19,2840.19,34.55,3042.43,153.69,180.3,717.1,50.604,340.11,74.5
14/05/19,2820.12,34.275,3008.65,151.96,179.51,714.1,50.276,342.4,74.37
15/05/19,2820.38,34.565,3039.99,152.4,179.39,721.5,50.77,342.98,74.2
16/05/19,2855.8,34.45,3072.28,154.51,183.11,725.3,50.714,345.35,75.31
17/05/19,2858.6,34.965,3095.67,153.82,183.1,731.3,51.294,346.06,74.84
20/05/19,2841.94,34.95,3010.83,151.93,180.51,733.3,51.102,345.8,74.35
21/05/19,2854.02,34.62,3003.44,152.63,181.5,731.2,51.012,341.95,75.27
22/05/19,2856.06,34.66,3043.06,153.22,180.81,733.3,50.746,344,75.25
23/05/19,2836.7,34.44,3017.18,151.06,179,728.1,50.624,343.83,74.07
24/05/19,2832.41,34.325,2982.63,150.38,179.3,724,50.86,347.11,74.24
27/05/19,N/A,34.575,2986.31,N/A,N/A,N/A,51.086,N/A,N/A
28/05/19,2830.03,34.585,3027.11,151.01,178.67,727.5,51.112,347.71,73.87
29/05/19,2790.25,34.06,3031.89,148.84,176.45,720.2,50.71,342.63,72.78
30/05/19,2786.94,34.07,3040.96,148.75,176.54,717.9,50.7,339.05,73.09
31/05/19,2766.15,33.71,3042.09,146.19,174.71,715.9,50.224,338.87,72.27
3/6/2019,2751.53,33.495,3039.33,146.13,173.52,710,50.184,342.7,71.93
4/6/2019,2762.64,33.675,3024.54,147.92,171.98,714.1,49.637,343.22,73.24
5/6/2019,2818.09,34.25,3019.66,150.76,176.6,720.7,50.6,343.57,74.66
6/6/2019,2828.51,34.38,2998,150.12,176.52,722.4,50.716,349.33,75.07
7/6/2019,2852.87,34.495,N/A,150.35,178.5,727,50.674,350.96,75.4
10/6/2019,2885.83,N/A,2967.28,151.45,182.23,736.4,N/A,350.9,76.44
11/6/2019,2903.27,34.905,2989.35,152.87,185.07,739.3,51.286,350.47,76.27
12/6/2019,2882.73,34.85,3055.48,151.18,182.88,736.3,51.066,350.38,75.11
13/06/19,2886.24,34.77,3042.97,152.31,183.12,726.8,50.82,351.13,75.46
14/06/19,2886.82,34.755,3051.03,152.88,182.44,725,51.012,351.89,75.62
17/06/19,2889.75,34.845,3016.84,151.87,183.01,724.9,51.142,353.29,75.45
18/06/19,2906.71,34.795,3028.05,153.27,185.88,726.1,50.902,357.71,75.54
19/06/19,2920.55,35.56,3083.7,154.19,186.73,734.5,51.792,354.76,76.74
20/06/19,2949.6,35.84,3055.55,156.05,189.72,732.8,52.066,358.96,77.45
21/06/19,2952.71,35.765,3132.17,155.13,188.57,732.2,51.724,358.36,77.49
24/06/19,2951.42,35.695,3146.65,154.36,188.52,729.8,51.254,356.05,77.11
25/06/19,2945.78,35.42,3147.3,152.31,188.06,728.8,51.114,353.4,76.93
26/06/19,2926.07,35.4,3105,151.7,186.13,730.7,50.97,348.32,76.56
27/06/19,2919.66,35.525,3123.94,151.24,186.47,733,51.278,342.35,76.6
28/06/19,2932.94,35.47,3134.03,153.95,186.95,730.3,51.35,344.86,76.72
1/7/2019,2971.41,36.22,3168,157.54,190.3,739.7,52.476,347.98,78.05
2/7/2019,2964.66,36.06,3186.75,156.02,189.19,743.4,52.622,346.18,77.57
3/7/2019,2978.08,36.18,3175.46,155.6,190.45,749,52.614,351.58,77.64
4/7/2019,N/A,36.53,3158.54,N/A,N/A,751.8,52.844,N/A,N/A
5/7/2019,2984.25,36.495,3147.07,155.49,190.15,750.6,52.864,353.38,77.46
8/7/2019,2979.77,36.26,3139.88,156.21,189.86,744.7,52.57,353.73,77.04
9/7/2019,2965.52,36.12,3067.65,154.54,188.79,744.3,52.178,354.7,76.4
10/7/2019,2989.3,36.07,3074.3,156.2,191.79,742.8,52.084,357.83,76.92
11/7/2019,2999.62,36.195,3066.9,155.89,192.88,745.5,52.514,358.43,76.5
12/7/2019,3003.36,36.06,3053.53,155.14,192.63,743.2,52.12,354.92,77.3
15/07/19,3017.8,36.11,3059.971,156.56,193.97,741.3,52.39,354.39,78.39
16/07/19,3012.13,36.09,3077.89,155.13,193.86,744.3,52.208,353.16,78.06
17/07/19,3005.1,36.27,3072.01,155.24,193.2,746.4,52.326,353.71,78.12
18/07/19,2978.87,35.79,3060.2,154.08,191.3,740.4,51.42,350.51,76.94
19/07/19,3004.26,36.07,3047.56,154.94,193.82,742.9,52.162,351.77,77.53
22/07/19,2981.93,35.835,3064.43,154.24,191.5,741.4,52.08,346.44,77.59
23/07/19,2994.74,36.18,3023.68,154.28,193.58,746.2,52.66,346.54,78.08
24/07/19,2998.77,36.42,3045.75,154.29,193.07,745.9,52.998,349.72,77.85
25/07/19,3016.26,36.605,3061.74,157.18,194.48,744.4,53.2,350.33,78.83
26/07/19,3013.25,36.14,3066.89,155.58,194.52,742,52.57,348.72,78.52
29/07/19,3024.47,36.255,3083.54,157.19,195.18,746.4,52.588,350.78,78.41
30/07/19,3007.66,36.255,3086.02,155.06,193.16,761.8,52.784,350.96,77.87
31/07/19,3016.22,35.66,3084.06,157.78,194.31,754.7,52.4,353.69,78.74
1/8/2019,2980.32,35.585,3059.48,156.88,191.51,746.1,52.616,352.66,77.68
2/8/2019,2943.9,35.185,2997.16,153.35,188.82,739.9,52.346,351.91,76.05
5/8/2019,2898.07,34.475,2990.11,149.78,183.51,722.7,51.736,351.61,74.62
6/8/2019,2861.18,34.155,2909,148.9,182.38,711,50.916,347.09,74.23
7/8/2019,2858.65,34.035,2921.64,147.92,181.32,710.7,51.176,349.51,73.86
8/8/2019,2896.21,34.465,2916.55,150.15,185.15,719.4,51.178,354.35,75.12
9/8/2019,2930.51,34.6,2938.96,152.09,187.32,723.1,51.404,359.38,75.78
12/8/2019,2907.07,34.675,2914.27,149.81,185.34,721,51.478,359.39,74.89
13/08/19,2880.72,34.165,2931.07,148.34,184.27,716.7,50.914,358.62,74.29
14/08/19,2894.15,34.565,2958.89,147.95,185.31,721.4,50.97,357.26,74.12
15/08/19,2846.2,33.985,2893.69,146.62,183.11,709,51.04,353.21,73.09
16/08/19,2864.74,33.365,2951.67,146.14,184.11,708.3,51.148,357.45,73.49
19/08/19,2913.48,34.025,2970.46,150.32,188.03,713,51.632,361.5,75.18
20/08/19,2919.01,34.1,3016.07,149.92,188,715.5,51.732,363.32,74.86
21/08/19,2922.04,34.085,3012.31,150.62,188.66,712.9,51.432,361.15,75.13
22/08/19,2930.94,34.22,3025.12,150.67,188.98,717.5,51.604,361.58,75.23
23/08/19,2911.07,34.315,3022.49,149.22,186.76,714.6,51.752,362.7,74.66
26/08/19,2866.7,33.72,2986.69,146.8,184.19,N/A,51.674,359.9,73.97
27/08/19,2893.14,33.84,3016.66,147.96,186.08,706,51.456,362.84,74.05
28/08/19,2861.28,33.955,3039.82,144.56,183.84,707.2,51.63,359.3,73.08
29/08/19,2910.37,33.995,3033.94,148.15,187.37,709.2,51.668,362.13,75
30/08/19,2937.09,34.55,3045.88,149.89,188.94,718.3,52.2,363.98,75.95
2/9/2019,N/A,34.755,3024.45,N/A,N/A,720.3,52.424,N/A,N/A
3/9/2019,2909.01,34.675,3065.3,147.45,186.26,728.3,52.756,362.56,75.04
4/9/2019,2924.67,34.91,3067.17,148.01,187.43,728.9,52.754,368.76,75.33
5/9/2019,2960.6,35.21,3114.3,149.85,190.39,731.5,53.066,369.78,76.59
6/9/2019,2980.33,35.315,3139.38,150.7,192.03,726.1,53.052,367.63,77.33
9/9/2019,2988.43,35.455,3167.85,150.57,192.18,732.1,53.64,368,77.38
10/9/2019,2971.01,35.385,3171.59,151.68,190.19,721.6,53.438,363.78,77.23
11/9/2019,2981.41,35.58,3174.25,154.52,190.98,730,54.1,361.35,78.3
12/9/2019,3009.08,35.74,3160.26,157.18,193.64,726.5,54.604,364.58,79.09
13/09/19,3012.21,35.875,N/A,157.85,192.95,723.9,54.648,363.36,79.28
16/09/19,2996.41,35.765,3186.82,156.97,191.3,725,54.91,359.78,79.12
17/09/19,2995.67,35.645,3167.7,157.36,191.7,721.3,55.152,364.12,79.09
18/09/19,3001.5,35.65,3126.21,157.48,192.2,720.5,54.71,367.85,78.78
19/09/19,3010.36,35.735,3135.47,156.8,192.86,718.8,55.04,366.59,79.09
20/09/19,3008.42,35.98,3147.94,155.64,193.11,722.9,55.182,367.35,78.39
23/09/19,2983.5,36.055,3141.17,154.86,190.36,725.9,55.518,365.92,77.5
24/09/19,3002.43,35.9,3121.31,155.15,191.37,723.5,55.824,368.46,78
25/09/19,2968.35,35.63,3119.39,152.28,187.79,714.5,55.618,367.26,77.34
26/09/19,2985.73,35.535,3105.58,153.92,189.87,717.4,55.76,368.32,77.85
27/09/19,2985.47,35.92,3068.92,152.82,189.7,727.6,55.642,369.95,78.09
30/09/19,2967.07,35.88,3067.24,151.37,187.75,731.9,55.146,367.36,77.61
1/10/2019,2983.69,36.295,N/A,152.11,189.54,733.1,55.866,367.45,77.91
2/10/2019,2924.78,35.585,N/A,147.63,186.01,723.2,55.326,363.88,75.12
3/10/2019,2885.38,N/A,N/A,146.69,184.07,702,N/A,362.7,74.17
4/10/2019,2918.56,34.705,N/A,147.99,186.99,701.5,54.798,366.9,74.88
7/10/2019,2944.23,34.875,N/A,148.78,188.23,705.5,54.85,367.08,75.38
8/10/2019,2920.4,35.205,3043.95,147.42,187.01,712.7,54.996,367.36,74.47
9/10/2019,2911.1,34.755,3040.12,147.54,186.96,705.7,54.876,367.21,74.68
10/10/2019,2918.55,35.075,3062.86,147.34,187.25,708.7,54.748,366.35,74.55
11/10/2019,2963.07,35.55,3095.54,149.79,190.8,708.2,54.93,368.26,76.38
14/10/19,2965.81,36.025,3136.62,149.91,190.82,716.4,55.412,367.36,76.65
15/10/19,2973.61,36.35,3148.87,150.17,191.65,715,55.622,367.32,76.79
16/10/19,2989.68,36.505,3135.18,151.21,192.88,712.8,55.608,366.83,77.13
17/10/19,3000.77,36.455,3121.93,152.29,194.18,710.5,55.24,367.92,77.67
18/10/19,2996.84,36.3,3124.49,152.93,193.26,709.2,54.996,369.5,77.44
21/10/19,2996.48,36.33,3073.7,154.17,192.65,707.9,55.138,372.74,77.23
22/10/19,3010.73,36.5,3086,154.2,194.06,708.6,55.604,375.85,77.49
23/10/19,2994.01,36.375,3093.68,154.34,191.43,712.1,55.572,373.42,77.98
